User_ID,Age,Gender,Total_App_Usage_Hours,Daily_Screen_Time_Hours,Number_of_Apps_Used,Social_Media_Usage_Hours,Productivity_App_Usage_Hours,Gaming_App_Usage_Hours,Location,Overlap Indicator,range_age,Social Ratio,Gaming Ratio,Productivity Ratio,User Type
887,31,Male,7.35,3.61,23,0.03,3.17,0.56,New York,1,26-35,0.004081633,0.076190476,0.431292517,Productivity User
888,55,Male,9.12,8.67,17,2.02,3.61,4.35,New York,1,46+,0.221491228,0.476973684,0.395833333,Gamer
889,54,Male,9.87,6.3,19,1.17,1.29,3.18,Chicago,1,46+,0.118541033,0.32218845,0.130699088,Gamer
890,28,Male,10.28,7.1,24,4.09,3.6,0.82,New York,1,26-35,0.397859922,0.079766537,0.350194553,Social User
891,53,Female,3.79,1.37,8,1.69,0.14,2.15,Houston,1,46+,0.44591029,0.567282322,0.036939314,Gamer
892,30,Female,1.34,3.73,5,4.14,1.88,1.44,New York,0,26-35,3.089552239,1.074626866,1.402985075,Social User
893,20,Female,9.13,4.65,15,0,3.13,3.68,Phoenix,1,18-25,0,0.403066813,0.342825849,Gamer
894,50,Female,2.17,10.27,18,1.54,0.73,2.27,Los Angeles,0,46+,0.709677419,1.046082949,0.33640553,Gamer
895,23,Male,4.46,1.15,10,1.21,4.12,4.95,Phoenix,1,18-25,0.271300448,1.109865471,0.923766816,Gamer
896,27,Male,1.04,6.31,17,1.17,1.18,0.27,Chicago,0,26-35,1.125,0.259615385,1.134615385,Productivity User
897,22,Male,8.5,13.01,19,0.34,3.26,1.78,New York,0,18-25,0.04,0.209411765,0.383529412,Productivity User
898,40,Female,2.84,2.45,19,0.94,2.03,2.41,New York,1,36-45,0.330985915,0.848591549,0.714788732,Gamer
899,27,Male,8.21,7.71,24,2.78,2.98,2.52,Houston,1,26-35,0.338611449,0.306942753,0.362971985,Productivity User
900,19,Male,11.91,11.22,28,1.46,0.54,1.58,New York,1,18-25,0.122586062,0.132661629,0.04534005,Gamer
901,30,Female,1.8,13.25,15,2.09,0.08,3.65,Phoenix,0,26-35,1.161111111,2.027777778,0.044444444,Gamer
902,57,Female,1.85,10.71,19,1.88,4.55,4.37,Chicago,0,46+,1.016216216,2.362162162,2.459459459,Productivity User
903,19,Male,4.74,10.37,8,4.38,1.35,4.69,Los Angeles,0,18-25,0.924050633,0.989451477,0.284810127,Gamer
904,37,Male,10.53,11.74,19,4.53,4.1,4.03,New York,0,36-45,0.43019943,0.382716049,0.389363723,Social User
905,18,Male,3.37,6.8,18,2.46,5,4.25,Los Angeles,0,18-25,0.729970326,1.261127596,1.483679525,Productivity User
906,54,Male,4.96,11.48,16,1.65,1.06,2.75,New York,0,46+,0.33266129,0.554435484,0.213709677,Gamer
907,26,Male,1.75,1.1,15,0.53,1.33,4.13,Chicago,1,26-35,0.302857143,2.36,0.76,Gamer
908,34,Male,9.39,13.02,8,4.77,3.31,1.52,Phoenix,0,26-35,0.50798722,0.161874334,0.352502662,Social User
909,26,Female,5.49,6.76,5,0.3,4.83,1.99,Chicago,0,26-35,0.054644809,0.362477231,0.879781421,Productivity User
910,28,Female,9.35,8.19,16,1.49,4.58,1.58,Los Angeles,1,26-35,0.159358289,0.168983957,0.489839572,Productivity User
911,32,Female,10.94,4.31,16,1.49,2.51,2.34,New York,1,26-35,0.136197441,0.213893967,0.229433272,Productivity User
912,41,Male,3.56,10.65,17,1.6,3.98,1.43,Los Angeles,0,36-45,0.449438202,0.401685393,1.117977528,Productivity User
913,55,Female,9.88,2,10,0.82,0.68,4.81,Phoenix,1,46+,0.082995951,0.486842105,0.068825911,Gamer
914,52,Male,1.65,12.34,17,3.92,4.89,1.56,Chicago,0,46+,2.375757576,0.945454545,2.963636364,Productivity User
915,47,Male,10.89,11.77,24,0.61,4.82,0.49,Los Angeles,0,46+,0.056014692,0.044995409,0.442607897,Productivity User
916,48,Female,8.16,3.81,29,3.17,0.82,2.63,Los Angeles,1,46+,0.388480392,0.322303922,0.100490196,Social User
917,22,Male,10.62,11.52,15,0.62,1.5,0.29,Phoenix,0,18-25,0.058380414,0.027306968,0.141242938,Productivity User
918,31,Male,1,11.22,19,0.35,0.5,0.55,New York,0,26-35,0.35,0.55,0.5,Gamer
919,28,Female,2.86,9.22,23,4.55,1.36,1.1,Los Angeles,0,26-35,1.590909091,0.384615385,0.475524476,Social User
920,26,Female,5.29,5.86,26,0.95,4.08,2.32,Phoenix,0,26-35,0.179584121,0.438563327,0.771266541,Productivity User
921,51,Female,5.17,4.53,5,4.11,1.89,2.17,New York,1,46+,0.794970986,0.419729207,0.3655706,Social User
922,29,Male,3.49,4.01,8,2.72,0.44,4,New York,0,26-35,0.779369628,1.146131805,0.126074499,Gamer
923,52,Female,5.2,5.14,7,0.39,1.71,3.7,Chicago,1,46+,0.075,0.711538462,0.328846154,Gamer
924,52,Female,2.42,12.75,24,4.78,4.91,2.13,Phoenix,0,46+,1.975206612,0.880165289,2.02892562,Productivity User
925,18,Male,5.54,2.01,28,1.23,3.15,1.67,New York,1,18-25,0.222021661,0.301444043,0.568592058,Productivity User
926,57,Female,9.83,11.78,19,4.3,2.08,1.58,Chicago,0,46+,0.437436419,0.160732452,0.211597152,Social User
927,39,Female,6.27,5.54,25,0.84,0.83,3.87,Houston,1,36-45,0.133971292,0.61722488,0.132376396,Gamer
928,46,Female,1.2,7.78,27,4.27,4.93,0.26,Phoenix,0,46+,3.558333333,0.216666667,4.108333333,Productivity User
929,25,Male,5.64,11.33,4,0.07,4.1,0.06,Houston,0,18-25,0.012411348,0.010638298,0.726950355,Productivity User
930,28,Male,1.3,12.5,28,2.56,1.41,3.98,New York,0,26-35,1.969230769,3.061538462,1.084615385,Gamer
931,58,Male,11.63,5.48,17,3.85,0.35,2.39,Phoenix,1,46+,0.331040413,0.205503009,0.030094583,Social User
932,54,Male,2.4,7,7,4.67,0.28,0.65,Chicago,0,46+,1.945833333,0.270833333,0.116666667,Social User
933,31,Female,8.78,6.39,28,4.55,0.6,1.18,New York,1,26-35,0.518223235,0.134396355,0.06833713,Social User
934,47,Male,11.7,1.17,22,4.1,2.9,4.66,Phoenix,1,46+,0.35042735,0.398290598,0.247863248,Gamer
935,52,Male,10.09,4.85,8,4.44,4.64,4.3,Phoenix,1,46+,0.440039643,0.426164519,0.459861249,Productivity User
936,38,Female,8.69,6.97,8,1,2.48,3.55,Houston,1,36-45,0.115074799,0.408515535,0.285385501,Gamer
937,54,Female,10.23,6.34,29,1.42,4.21,2.41,New York,1,46+,0.138807429,0.235581623,0.411534702,Productivity User
938,22,Female,11.8,10.39,20,1.44,2.23,2.6,Chicago,1,18-25,0.122033898,0.220338983,0.188983051,Gamer
939,36,Male,7.83,6,20,1.89,3.54,4.88,Chicago,1,36-45,0.24137931,0.623243934,0.45210728,Gamer
940,31,Male,7.15,7.36,6,1.97,3.66,4.83,New York,0,26-35,0.275524476,0.675524476,0.511888112,Gamer
941,43,Male,7.91,6.58,19,2.72,0.87,1.08,New York,1,36-45,0.343868521,0.13653603,0.109987358,Social User
942,21,Female,6.86,10.63,27,0.8,1.81,4.06,Los Angeles,0,18-25,0.116618076,0.591836735,0.263848397,Gamer
943,42,Female,7.99,12.22,16,3.46,3.19,0.99,Houston,0,36-45,0.433041302,0.123904881,0.399249061,Social User
944,59,Male,5.95,7.91,16,0.84,0.35,1.07,New York,0,46+,0.141176471,0.179831933,0.058823529,Gamer
945,42,Female,3.4,11.26,15,1.55,1.81,3.38,New York,0,36-45,0.455882353,0.994117647,0.532352941,Gamer
946,35,Female,2.32,4.86,9,2.52,2.67,2.03,Los Angeles,0,26-35,1.086206897,0.875,1.150862069,Productivity User
947,57,Female,1.75,8.04,14,3.98,4.98,4.66,Los Angeles,0,46+,2.274285714,2.662857143,2.845714286,Productivity User
948,25,Male,3.9,5.49,25,3.7,2.37,0.45,Phoenix,0,18-25,0.948717949,0.115384615,0.607692308,Social User
949,56,Female,1.51,6.38,17,3.23,4.08,2.56,Chicago,0,46+,2.139072848,1.695364238,2.701986755,Productivity User
950,57,Female,7.24,10.52,21,0.78,2.16,4.59,Houston,0,46+,0.107734807,0.633977901,0.298342541,Gamer
951,31,Male,4.12,12.46,13,2.74,3.98,4.52,Phoenix,0,26-35,0.665048544,1.097087379,0.966019417,Gamer
952,49,Male,10.07,2.58,17,0.44,2.98,0.78,New York,1,46+,0.043694141,0.077457795,0.2959285,Productivity User
953,55,Female,1.82,9.25,14,1.89,4.43,1.83,Los Angeles,0,46+,1.038461538,1.005494505,2.434065934,Productivity User
954,50,Female,3.49,8.57,5,2.07,2.05,3.1,Chicago,0,46+,0.593123209,0.888252149,0.58739255,Gamer
955,40,Male,9.03,2.54,19,0.2,3.02,0.8,Phoenix,1,36-45,0.022148394,0.088593577,0.334440753,Productivity User
956,32,Male,7.59,3.75,5,1.37,3.15,4.84,Chicago,1,26-35,0.180500659,0.637681159,0.415019763,Gamer
957,50,Female,1.71,5.04,21,4.78,2.09,4.57,Los Angeles,0,46+,2.795321637,2.67251462,1.222222222,Social User
958,42,Female,10.65,3.17,22,4.77,0.72,0.83,Phoenix,1,36-45,0.447887324,0.077934272,0.067605634,Social User
959,34,Female,10.65,4.17,6,1.76,0.47,0.61,Phoenix,1,26-35,0.165258216,0.057276995,0.044131455,Social User
960,50,Female,4.63,4.48,5,0.22,0.08,0.43,Chicago,1,46+,0.047516199,0.09287257,0.017278618,Gamer
961,19,Male,4.74,5.36,28,0.9,4.37,4.55,Los Angeles,0,18-25,0.189873418,0.959915612,0.921940928,Gamer
962,31,Female,11.88,10.74,18,1.96,1.18,0.97,New York,1,26-35,0.164983165,0.081649832,0.099326599,Social User
963,57,Female,7.89,8.43,14,4.74,1.06,2.08,Phoenix,0,46+,0.600760456,0.263624842,0.134347275,Social User
964,57,Male,6.84,13.82,10,0.71,3.68,2.24,New York,0,46+,0.10380117,0.32748538,0.538011696,Productivity User
965,56,Female,10.22,6.39,26,3.82,1.6,3,Los Angeles,1,46+,0.373776908,0.293542074,0.156555773,Social User
966,23,Male,4.14,10.8,19,0.54,2.53,0.36,Phoenix,0,18-25,0.130434783,0.086956522,0.611111111,Productivity User
967,23,Female,5.72,12.33,9,4.91,0.81,1.13,Phoenix,0,18-25,0.858391608,0.197552448,0.141608392,Social User
968,20,Female,3.95,9.83,13,1.91,4.8,4.66,New York,0,18-25,0.483544304,1.179746835,1.215189873,Productivity User
969,24,Male,9.68,6.35,20,3.88,4.26,4.54,Houston,1,18-25,0.400826446,0.469008264,0.440082645,Gamer
970,25,Male,7.31,10.8,3,1.71,4.32,3.91,New York,0,18-25,0.233926129,0.534883721,0.590971272,Productivity User
971,59,Female,8.25,3.65,5,3.14,2.03,0.1,New York,1,46+,0.380606061,0.012121212,0.246060606,Social User
972,32,Female,3.78,5.26,6,0.96,3.81,1.64,Houston,0,26-35,0.253968254,0.433862434,1.007936508,Productivity User
973,46,Female,3.42,8.11,15,0.73,0.72,3.14,Los Angeles,0,46+,0.213450292,0.918128655,0.210526316,Gamer
974,50,Male,6.37,8.48,8,4.69,0.04,1.38,Los Angeles,0,46+,0.736263736,0.216640502,0.006279435,Social User
975,47,Female,9.11,1.29,28,4.59,0.1,4.55,Phoenix,1,46+,0.503841932,0.499451153,0.010976948,Social User
976,56,Male,6.78,13.29,16,4.44,2.93,3.17,Chicago,0,46+,0.654867257,0.467551622,0.432153392,Social User
977,44,Male,1.36,10.06,7,3.13,2.28,0.36,Chicago,0,36-45,2.301470588,0.264705882,1.676470588,Social User
978,53,Female,10.55,7.44,18,4.04,2.59,4.55,Phoenix,1,46+,0.382938389,0.431279621,0.24549763,Gamer
979,46,Male,1.71,13.13,17,0.35,0.04,4.79,Chicago,0,46+,0.204678363,2.801169591,0.023391813,Gamer
980,55,Female,11.51,6.71,17,1.67,2.11,0.39,New York,1,46+,0.145091225,0.033883579,0.183318853,Productivity User
981,50,Female,1.28,13.75,6,1.57,3.59,2.66,New York,0,46+,1.2265625,2.078125,2.8046875,Productivity User
982,54,Female,8.64,7.66,10,3.18,2.21,1.52,Houston,1,46+,0.368055556,0.175925926,0.255787037,Social User
983,44,Female,1.9,2.49,29,1.78,3.66,1.96,Houston,0,36-45,0.936842105,1.031578947,1.926315789,Productivity User
984,50,Female,11.02,10.94,18,0.74,1.17,0.9,Phoenix,1,46+,0.067150635,0.081669691,0.106170599,Productivity User
985,21,Male,6.11,9.83,18,2.98,4.07,2.89,Phoenix,0,18-25,0.487725041,0.47299509,0.666121113,Productivity User
986,39,Male,2.51,11.05,6,4.07,2.94,4.79,Phoenix,0,36-45,1.621513944,1.908366534,1.171314741,Gamer
987,19,Female,4.75,13.37,15,1.91,1.05,2.52,New York,0,18-25,0.402105263,0.530526316,0.221052632,Gamer
988,27,Female,2.81,11.09,28,0.66,1.18,0.41,Chicago,0,26-35,0.234875445,0.145907473,0.419928826,Productivity User
989,22,Male,2.88,8.95,15,0.98,3.14,3.1,Phoenix,0,18-25,0.340277778,1.076388889,1.090277778,Productivity User
990,27,Male,11.43,12.15,4,1.19,4.15,1.7,Phoenix,0,26-35,0.104111986,0.148731409,0.363079615,Productivity User
991,50,Male,5.9,9.75,5,1.5,2.08,4.28,New York,0,46+,0.254237288,0.725423729,0.352542373,Gamer
992,55,Male,9.68,6.31,24,3.21,1.29,2.17,New York,1,46+,0.33161157,0.224173554,0.133264463,Social User
993,30,Female,8.04,12.51,10,3,4.34,0.96,New York,0,26-35,0.373134328,0.119402985,0.539800995,Productivity User
994,48,Female,8.44,3.88,26,3.48,3.35,0.96,Chicago,1,46+,0.412322275,0.113744076,0.396919431,Social User
995,53,Male,2.45,10.29,17,1.81,2.24,3.84,Phoenix,0,46+,0.73877551,1.567346939,0.914285714,Gamer
996,41,Female,3.58,12.46,13,4.12,2.44,1.33,Los Angeles,0,36-45,1.150837989,0.37150838,0.681564246,Social User
997,32,Male,9.65,10.51,11,1.02,1.02,3.84,Los Angeles,0,26-35,0.105699482,0.397927461,0.105699482,Gamer
998,46,Female,11.68,10.06,9,2.35,3.13,1.03,Phoenix,1,46+,0.20119863,0.088184932,0.267979452,Productivity User
999,25,Male,3.89,10.78,15,4,1.79,1.61,Phoenix,0,18-25,1.028277635,0.413881748,0.460154242,Social User
1000,22,Female,3.99,7.05,4,0.9,4.98,2.33,Phoenix,0,18-25,0.22556391,0.5839599,1.248120301,Productivity User
